0: 226,66,279,694,908,691,18,784,474,5,732
634: 394,802,140,113,647,644,589,161,138,345,874
635: 13,46,173,563,717,743,202,178,609
636: 194,242,236,751,787,100,9,752,448
637: 223,674,533,94,269,735,443,654,128,693
638: 117,22,371,122,36,151,532,696,719,854,923,343,819,716
639: 391,357,305,551,663,646
640: 64,186,224,268,270,269,455,466,847,700,560
641: 347,346,57,331,921,348,596,446,301,605,523,81
642: 201,209,438
643: 55,83,433,250,257,264,74,599,428,664,682,757,884
644: 394,393,140,550,634,810,397,157,138,874
645: 110,53,58,354,11,87,463,666,593,673,729,801,879
646: 357,111,305,639,352,663,705
647: 394,39,158,738,453,113,610,634,810,656,589,632,345
648: 507,222,56,689,265,15,650,557,914,251,212,221,672
649: 148,699,381,300,152,440,451,686,571,622,685,746,905,830
650: 56,109,15,557,648,930,939,251,493,217
651: 372,142,146,147,119,539,562,163,710,720
652: 2,433,250,14,684,210,23,884,797,588,237
653: 376,383,728,327,341,382,429,544,590,617,737,389,545
654: 818,189,223,674,751,94,443,464,752,637,857
655: 324,548,330,325,670,490,91,697,333,367,909
656: 346,647,610,386,57,921,589,632,35,547,27,578
657: 398,162,395,394,124,393,158,141,140,520,723,512,761
658: 55,282,208,50,447,448,575,781,828,3,787
659: 267,262,309,569,360,315,361,695,763
660: 179,215,216,220,80,203,402,678,515,867
661: 104,286,480,527,103,5,811,442,279,482
662: 372,373,324,125,163,32,300,333,568,671,150
663: 305,639,401,646,705,858,896
664: 304,257,599,108,428,643,682,594,577,312
665: 77,248,432,303,597,615,295,824
666: 110,180,53,507,58,56,109,61,645,676,801,808,809
667: 162,255,124,390,356,349,308,628,886,679,756,864,919
668: 183,215,164,245,402,524,767,698,185
669: 782,95,20,29,238,769,330,851,871
670: 373,324,325,496,655,143,333,561,622,909
671: 4,300,333,568,741,623,125,662,150,380,862
672: 552,251,212,936,403,514,542,221,85,265,648
673: 53,11,219,260,459,645,729,803
674: 818,772,290,94,637,654,760,128,274,122,500,873,63
675: 41,567,469,170,778,817,913,47
676: 110,180,58,56,266,446,61,666,478,774,555,912,915,2,210
677: 75,196,684,518,575,687,762,46,45,3,205,68,743,237
678: 660,215,216,220
679: 124,158,536,347,453,346,610,559,667,756,850,919
680: 39,388,387,431,550,415,614,535,576,761,926
681: 632,130,329,601,129,156,150,578,31,125,32
682: 565,55,282,250,243,599,108,643,664,884,594,779
683: 21,241,240,199,239,694,509,92,770,821,877,916
684: 433,135,203,211,75,652,687,677,762,884,797,237
685: 327,143,148,131,326,341,382,699,300,686,573,649,741,746
686: 368,143,283,561,571,573,608,622,685,649,746,899
687: 55,83,433,203,50,74,196,684,515,518,581,677,762,884
688: 444,257,264,428,574,613,773,907,876,312,112
689: 222,265,15,436,557,648,221
690: 700,319,268,466,88
691: 604,226,93,908,612,0,827,232,103,758,732,869
692: 101,117,102,324,337,151,435,534,32,709,329,156,510
693: 910,274,90,323,500,595,441,275,223,94,269,637
694: 434,199,71,66,683,546,908,92,0,839,877
695: 356,361,308,427,310,763,262,659
696: 117,22,371,127,365,370,151,421,841,638,709,806,923
697: 89,29,754,769,278,93,330,624,490,655,276,91,367
698: 183,215,245,402,668,798,184,218,465,185,939
699: 376,375,148,149,341,382,381,440,685,649,813,746,794,389,830
700: 10,317,319,553,560,690,268,270,466,640
701: 586,360,742,313,316
702: 28,620,129,27,134,31,250,108,23,60,779,713,851
703: 396,357,411,551
704: 239,207,629,72,900,17,744,501,579
705: 351,350,111,305,401,577,663,646,304,311
706: 253,248,523,726,76,199,54,508,59,105
707: 186,224,187,530,847,733,513,840,19,225
708: 110,115,266,446,81,315,593,531,314,912,82,57,745,730
709: 101,117,102,365,370,151,471,484,841,534,692,696,920
710: 142,146,362,334,498,759,651,152
711: 254,11,214,725,729,878
712: 350,343,106,289,819,924,834,896,925
713: 446,605,478,555,210,23,27,134,702,57,921
714: 396,391,161,357,344,353,305,411,776,551,584,771
715: 49,865,554,618
716: 385,343,289,28,819,132,156,924,510,565,36,638,719
717: 13,46,635,173,563,727,863
718: 12,181,109,252,218,425,475,814,809,922,875,424
719: 337,36,492,638,851,95,565,779,28,156,716
720: 457,381,152,451,783,119,163,651
721: 51,183,767,424,70,570,170,252,788,475,185
722: 166,67,167,188,24,26,197,461,8,611
723: 398,141,140,114,657,413,512,855
724: 167,204,175,191
725: 17,254,214,744,501,711,878
726: 706,58,354,253,301,299,458,523,528,76,499
727: 42,13,168,43,174,603,717
728: 383,429,590,653,893,545,294,519,559,335
729: 254,354,11,219,87,445,645,673,711,878
730: 308,82,628,745,763,919,309,81,315,593,627,708
731: 392,160,917,529,462,776,807
732: 291,784,232,474,558,367,869,226,93,691,0
733: 190,707,187,485,231,166,513,24
734: 242,236,772,787,99,244,258,417,288,828
735: 64,186,223,229,65,269,883,443,494,637,881,892
736: 304,78,282,208,249,599,417,600,828,804,405
737: 121,327,98,328,286,429,480,527,544,590,617,653,765,820
738: 39,453,647,380,415,810,614,862,901,632,130,133,842,150
739: 449,155,38,379,529,329,472,526,505,799,378,435,633,825
740: 298
741: 4,143,148,131,341,300,333,568,671,685,623
742: 586,543,360,314,701,6,313,30,116,316,486
743: 13,46,169,205,635,51,75,178,677,762,609
744: 17,253,214,501,725,878,579,704,72
745: 308,82,386,477,730,315,314,708
746: 375,121,382,699,502,440,686,573,619,685,649,899
747: 95,189,290,20,533,68,128,69,243
748: 450,225,271,827,320,758,88,869
749: 351,350,106,298,405,796,804
750: 358,420,359
751: 636,818,236,100,464,752,654
752: 636,818,189,194,236,751,3,787,100,464,654,258
753: 44,206,247,71,97,546,549,591,177,839,889
754: 89,455,530,847,697,278,93,19,271,91
755: 79,208,209,249,74,447,522,581,600,848
756: 162,124,158,141,308,113,610,386,427,477,667,679,919
757: 83,2,433,264,212,936,428,514,574,643,768,85
758: 320,272,232,103,625,869,748,691,827,831
759: 399,146,362,366,473,498,710,859
760: 818,674,772,99,467,525,873,63
761: 395,394,124,39,388,393,158,657,387,680
762: 51,179,203,211,75,196,684,515,178,687,677,743
763: 356,361,308,628,695,310,730,262,659,309,315,627
764: 320,364,561,88,909,940,271,10,325,631,91,118
765: 98,429,590,5,737,287,508,59,92
766: 525,99,288,336,297
767: 51,183,164,245,721,524,668,823,570,788
768: 2,433,250,16,428,210,60,757,85,478,915
769: 95,230,20,533,89,29,669,697,330,624
770: 287,21,241,240,234,934,683,482,517,877
771: 392,161,344,138,353,714,38,345,529,526,776,601,133
772: 818,674,236,290,99,244,760,258,734,887
773: 259,257,263,264,74,522,688,791,876,882
774: 180,61,676,555,809,880,870,875,198,566,14
775: 104,480,527,607
776: 396,392,391,160,917,714,551,731,771
777: 42,165,485,603,191
778: 41,171,247,204,675,567,469,786
779: 565,250,243,108,682,69,719,851,28,702
780: 361,139,413,427,540
781: 202,201,50,438,447,448,575,658,9
782: 29,669,238,580,23,605,871,1,134
783: 374,33,96,720,457,381,451,830
784: 291,4,131,474,367,732,1,66,0,18
785: 317,416,441,228,495
786: 468,247,204,197,549,591,469,778,889
787: 636,242,236,3,752,258,734,448,658,828
788: 252,185,408,570,245,721,767,823
789: 437,489,154
790: 371,281,419,439,806
791: 306,444,503,773,882
792: 227,24,840,8,450,225
793: 399,366,606,406
794: 374,149,699,437,489,813,389,830,37,154,918
795: 107,430,547,853,112,6,16,116
796: 106,298,297,405,749
797: 2,135,211,14,684,217,652,180,875
798: 220,211,402,217,698,902,939
799: 449,343,155,829,40,739,924,834,435,825
800: 497,836,913,408
801: 53,11,182,299,425,666,645,808
802: 844,140,634,397,855,849,874,359,470,872
803: 86,260,459,673
804: 304,736,351,405,749
805: 161,107,420,430,872,844,116,418,589
806: 371,127,370,421,439,696,790
807: 392,160,339,462,731
808: 58,12,61,299,666,528,801,809,880
809: 180,12,109,61,666,774,718,808,880,870,875
810: 394,39,738,647,550,614,644,133
811: 104,456,103,661,442,481,273
812: 460,261,62,184,815
813: 375,33,699,437,440,489,794,830
814: 12,181,182,718,888,618,176
815: 261,184,15,812,939,493
816: 249,235
817: 171,675,175,836,913
818: 674,236,772,751,94,467,752,654,760
819: 343,106,289,712,132,716,582,36,532,638
820: 121,328,480,544,619,737
821: 44,199,54,239,499,683,629,579
822: 84
823: 164,245,767,407,570,788
824: 295,105,508,248,665,432,296,893
825: 151,435,471,414,377,155,829,505,799,739
826: 233,280,442,479,481,612,273,843
827: 604,227,748,450,481,612,225,691,831,103,758
828: 78,282,208,736,417,448,658,787,734
829: 384,343,155,40,799,834,414,377,825
830: 374,33,149,699,381,451,649,813,783,794
831: 227,233,481,827,758
832: 897,530,587,616,231,513,192,97,19,487
833: 390,159,136,404,506
834: 449,384,343,829,40,799,712,924,858,896,925
835: 22,371,532,439,336,34
836: 41,497,800,817,913
837: 224,187,466
838: 195,229,412,494,857
839: 44,76,199,71,66,499,694,753,528
840: 604,513,24,8,19,611,225,792,707
841: 117,102,365,323,492,696,709,852,860,923
842: 130,472,7,133,150,856,738,25,614,901
843: 585,227,233,26,8,479,612,826
844: 802,139,340,418,486,855,359,805
845: 438,447,235,448
846: 306,503
847: 186,224,707,268,89,455,640,530,754
848: 79,209,755
849: 802,140,114,397,855,359,470
850: 536,347,453,346,294,559,679,153,348,623,545
851: 330,337,719,871,95,669,779,702,31
852: 102,324,284,541,490,496,841,534,942
853: 35,430,537,547,620,795,428,60
854: 371,122,36,532,525,638,873,887
855: 844,802,141,140,114,139,413,723,849
856: 454,472,7,842,119,25,535
857: 195,443,464,494,654,838
858: 391,449,917,353,40,663,834,896,925
859: 372,142,362,473,759,534,562,920
860: 910,365,323,284,421,841,595,621
861: 145
862: 738,453,380,415,153,901,149,568,671,623,150
863: 173,717
864: 398,162,355,356,349,520,427,667
865: 214,49,501,715,207
866: 9,563
867: 660,179,524,515,178
868: 376,383,437,389,929,404,154,519
869: 320,232,558,758,732,93,748,691,271
870: 475,774,809,880,875,293,206,567,566,135,14
871: 548,330,337,851,782,29,669,1,134,31
872: 161,420,874,411,359,805,470,802
873: 371,274,421,419,525,854,63,674,760
874: 396,161,138,470,872,802,634,397,644
875: 180,109,475,774,718,809,870,135,217,797,424
876: 259,264,936,403,503,514,574,613,688,773
877: 434,240,279,683,482,694,92,770,916,5
878: 254,354,11,253,214,445,744,711,725,729
879: 110,267,222,115,87,463,309,645,569,315,593
880: 12,61,528,774,808,809,870,198,206,566,177
881: 186,230,533,65,89,426,735,443,530,616
882: 259,503,773,791
883: 64,229,735,494,892
884: 55,433,250,684,518,643,652,682,687
885: 126,931
886: 307,255,390,342,246,559,667
887: 36,525,854,772,99,244,417,582
888: 12,182,299,49,814,579,44,172,177,618
889: 193,197,97,546,549,611,591,753,786
890: 164,524,609,407
891: 181,52,410,252,218,465,185
892: 64,223,269,883,735,494,495,441
893: 728,409,429,295,294,246,105,335,824
894: 283,277,571,932,363,516
895: 127,322,630
896: 384,137,401,663,712,834,858,925
897: 42,616,231,832,192,591,469,487
898: 33,489
899: 369,277,504,502,686,571,608,746
900: 704,511,72,904,17
901: 738,25,415,862,568,842,150
902: 251,220,80,212,514,217,798
903: 278,71,226,580,97,18,587,1
904: 21,483,511,72,900,432
905: 369,440,451,571,649
906: 332,473,471,521,562,920,505
907: 444,613,688,311,111,352,312,112
908: 585,604,434,226,279,694,546,612,691,0
909: 143,561,558,764,325,670,655,91
910: 274,322,90,421,488,595,621,693,860
911: 296,409,931,295
912: 110,58,446,61,301,81,593,676,708
913: 41,675,497,170,800,817,836,570,408
914: 507,222,115,56,266,265,543,648
915: 56,266,478,676,2,210,768,85
916: 434,241,240,200,285,683,479,509,626,877
917: 391,449,353,40,529,776,731,858
918: 159,536,37,387,431,154,415,926,149,794,389
919: 307,347,308,82,628,610,667,679,730,756,81
920: 101,906,473,471,484,534,562,709,859
921: 346,57,641,656,331,605,713,27,134,578
922: 12,252,475,476,718,567,170,176
923: 117,122,323,421,500,492,841,638,696
924: 449,385,343,289,799,712,716,834,925,510
925: 449,385,353,289,123,401,712,924,834,858,896
926: 395,159,37,387,431,154,576,680,918
927: 240,234,934,280,482,598,104,607
928: 292,483,511,517
929: 376,375,437,868,544,619
930: 556,184,52,109,218,650,939
931: 296,126,98,409,422,911,885,287
932: 283,561,571,622,894,334,516
933: 200
934: 287,234,292,482,517,770,927,126,607
935: 302,506,335,383,409
936: 6,212,403,514,542,574,672,757,85,876,543
937: 76,66,59,596,301,523,348
938: 77,354,253,248,445,458,491,627,597
939: 184,218,815,650,930,493,698,798
940: 320,364,564,625,88,764,118
941: 48,468,193,461,509,549
942: 399,362,365,284,541,406,484,534,852
943: 144
